# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R500	1.951677e-05
R501	1.120539e+06
R502	2.718211e+00
R503	2.583076e-03
R504	6.208077e+03
R505	2.182347e-11
R511	1.423473e+12
R512	2.555988e+07
R513	1.995961e+06
R522	3.828493e+06
R525	7.176228e+03
R526	1.430158e+02
R527	0.000000e+00
R528	0.000000e+00
R533	0.000000e+00
R536	0.000000e+00
R537	0.000000e+00
R543	0.000000e+00
R544	0.000000e+00
R545	0.000000e+00
R547	0.000000e+00
R548	0.000000e+00
R551	0.000000e+00
R553	0.000000e+00
R554	0.000000e+00
R555	0.000000e+00
R556	0.000000e+00
R557	0.000000e+00
R558	0.000000e+00
R559	0.000000e+00
R560	0.000000e+00
R561	2.788400e+04
R562	0.000000e+00
R563	0.000000e+00
R564	0.000000e+00
R565	0.000000e+00
R566	0.000000e+00
R567	0.000000e+00
R569	0.000000e+00
R570	0.000000e+00
R571	0.000000e+00
R572	0.000000e+00
R574	0.000000e+00
R575	0.000000e+00
R576	0.000000e+00
R577	0.000000e+00
R578	0.000000e+00
R579	0.000000e+00
R596	1.440268e+07
R597	1.056196e+08
R598	1.055764e+05
R599	5.190839e+05
R608	8.499253e-15
R617	2.311713e-23
R618	2.612715e-14
R645	8.721330e+00
M2	1.154441e+08
M3	7.596183e+00
M4	4.406633e+07
M5	3.046043e+02
M6	3.331093e+05
M7	1.713055e-06
M9	7.507399e-04
M10	8.543856e+04
M12	9.671745e+11
M13	4.671594e+06
M16	5.044449e+09
M17	2.974163e+11
M18	1.310573e+04
M19	2.860383e+10
M21	0.000000e+00
M31	9.497194e+11
M34	2.722403e+11
M35	7.659041e+11
M37	4.305784e-09
M38	3.650773e-06
M44	1.562555e-01
M45	0.000000e+00
M46	0.000000e+00
M47	0.000000e+00
M48	0.000000e+00
M49	0.000000e+00
M50	0.000000e+00
M51	0.000000e+00
M52	0.000000e+00
M53	0.000000e+00
M54	0.000000e+00
M55	0.000000e+00
M56	2.735901e-01
M57	4.288014e+03
M58	1.605344e-05
M73	7.562497e+00
P1	5.860286e+10
P2	3.758183e+10
P3	6.129989e+10
P4	4.750991e+11
P5	4.004372e+09
P6	1.934504e+10
P7	9.494373e+10
P20	2.187657e+07
P21	1.607572e+07
P22	3.583880e+00
P23	8.150209e-01
P24	2.016177e+00
P27	4.069936e+01
P28	8.721292e+00
P29	8.721292e+00
P30	0.000000e+00
P32	9.333067e+07
P33	1.206469e+08
P34	1.365815e+07
P35	1.101373e+11
P36	2.137495e+12
P37	2.606291e+11
P38	0.000000e+00
P40	2.679738e+03
P45	0.000000e+00
P46	0.000000e+00
P47	0.000000e+00
P48	0.000000e+00
P49	0.000000e+00
P50	0.000000e+00
P51	0.000000e+00
P52	0.000000e+00
P53	0.000000e+00
P54	0.000000e+00
P56	3.214564e-04
P57	8.534070e-08
P58	1.447681e-02
P59	1.809601e-02
P60	3.619203e-03
P61	3.278341e-03
P62	1.307823e-02
P63	2.895894e-02
P64	2.522230e-02
P65	2.055150e-02
P66	5.604956e-03
T1	4.335485e+02
T2	3.048470e-13
T3	2.471051e-08
T14	3.994216e-30
T15	2.349294e-25
T16	3.375119e-14
T17	4.406471e+07
T18	1.615381e+03
T19	3.743040e-35
T20	1.055395e-33
T21	5.453407e-49
T22	2.275527e-50
T23	3.204553e-15
T24	1.301667e-18
T25	4.512376e-21
T26	6.040436e-39
T27	1.268395e-11
T28	3.446551e-51
T29	1.661768e-47
T30	2.061088e-30
T31	2.744956e-06
T32	3.260622e+05
T33	5.067114e-43
T34	1.456621e-47
T35	5.723042e-48
T36	7.573268e-11
T37	6.449541e-13
T38	1.490866e-09
T41	0.000000e+00
T42	0.000000e+00
T43	0.000000e+00
T44	0.000000e+00
T46	3.965141e+05
T47	2.135873e-08
T48	1.857877e-15
T49	7.630939e-15
T53	0.000000e+00
T54	0.000000e+00
T55	0.000000e+00
T56	0.000000e+00
T58	0.000000e+00
T59	0.000000e+00
