# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
M51	0.000000e+00
M52	0.000000e+00
M53	0.000000e+00
M54	0.000000e+00
M55	0.000000e+00
M56	4.489269e-02
M57	6.059218e+02
M58	2.184697e-07
M73	8.321987e+00
P1	1.122723e+11
P2	1.494344e+11
P3	7.435397e+11
P4	4.984138e+12
P5	2.928050e+09
P6	7.393569e+09
P7	2.141041e+11
P20	7.007898e+07
P21	5.457616e+07
P22	1.008702e-02
P23	2.058199e-03
P24	1.003523e+01
P27	9.055426e+00
P28	1.940448e+00
P29	1.940448e+00
P30	0.000000e+00
P32	5.432300e+07
P33	7.022241e+07
P34	7.949708e+06
P35	0.000000e+00
P36	1.792550e+12
P37	3.527651e+11
P38	0.000000e+00
P40	3.845327e+02
P45	0.000000e+00
P46	0.000000e+00
P47	0.000000e+00
P48	0.000000e+00
P49	0.000000e+00
P50	0.000000e+00
P51	0.000000e+00
P52	0.000000e+00
P53	0.000000e+00
P54	0.000000e+00
P56	1.153599e-05
P57	2.303993e-09
P58	5.423173e-03
P59	6.778967e-03
P60	1.355793e-03
P61	3.369399e-05
P62	1.927918e-04
P63	4.268962e-04
P64	3.718128e-04
P65	3.029585e-04
P66	8.262506e-05
T1	1.538152e+07
T2	1.085055e-13
T3	1.083341e-08
T14	6.372840e-29
T15	8.644246e-26
T16	1.285895e-14
T17	1.222718e+08
T18	6.848065e+02
T19	6.490757e-35
T20	1.833417e-33
T21	9.087686e-49
T22	3.763199e-50
T23	9.524501e-14
T24	3.845850e-17
T25	1.013757e-23
T26	5.596177e-41
T27	8.855706e-14
T28	2.403418e-53
T29	9.623623e-52
T30	9.982271e-31
T31	2.663853e-09
T32	4.458981e+02
T33	2.078606e-44
T34	5.921139e-49
T35	2.321120e-49
T36	5.674111e-12
T37	4.850251e-14
T38	1.134223e-10
T41	0.000000e+00
T42	0.000000e+00
T43	0.000000e+00
T44	0.000000e+00
T46	1.833619e+02
T47	5.411651e-08
T48	1.896863e-19
T49	7.860714e-19
T53	0.000000e+00
T54	0.000000e+00
T55	0.000000e+00
T56	0.000000e+00
T58	0.000000e+00
T59	0.000000e+00
