Type	Std	Rate
R114	1.965175e-02	4.207916e-08	4.165809e-06	4.110231e-07	8.508427e-08	1.490209e-08	2.198561e-09	2.341738e-10	2.684671e-11	4.327428e-12	1.935176e-12	2.812368e-14	1.450933e-16	5.793747e-20	1.790277e-24	3.656016e-29	6.681001e-33	1.139058e-35	1.117831e-37	1.593203e-39	
R115	2.514300e-13	1.020774e-20	1.022808e-22	1.400704e-23	3.599568e-24	8.829836e-25	2.740520e-25	7.796612e-26	7.368650e-27	3.937880e-28	5.281682e-29	2.199166e-31	2.877959e-34	3.973135e-38	1.676515e-42	7.051978e-47	4.006107e-51	5.161639e-55	2.340717e-58	2.126352e-61	
R118	3.103379e+05	3.635476e+04	1.167722e+06	5.036406e+05	1.319197e+05	2.325029e+04	4.730845e+03	1.046977e+03	7.851756e+01	5.361591e+00	2.340754e+00	6.975145e-02	2.454314e-10	1.256544e-13	1.266726e-16	9.705907e-20	9.866657e-23	2.265572e-25	1.532562e-27	1.168485e-29	
R120	4.021650e-86	3.259309e-113	4.052840e-128	1.209233e-128	1.013234e-129	3.258002e-131	1.076641e-132	4.671453e-134	1.448925e-132	3.765414e-132	2.238992e-132	1.872676e-133	2.840028e-135	6.855918e-138	7.230213e-141	5.731534e-144	3.710679e-147	3.764780e-150	1.251295e-152	2.674977e-155	
R121	1.593723e-68	5.261971e-92	1.079424e-105	1.332209e-106	7.959015e-108	3.127771e-109	1.239820e-110	4.623525e-112	1.094679e-111	2.104908e-112	1.186206e-113	3.160675e-115	4.620518e-117	1.135209e-119	1.277655e-122	1.465659e-125	3.197799e-128	1.401894e-130	6.263468e-133	1.279684e-135	
R122	1.339843e-43	1.077051e-61	4.542170e-69	9.846005e-70	3.112871e-70	9.570020e-71	6.467746e-72	1.328141e-73	1.680857e-74	3.642043e-74	2.765894e-74	2.919440e-75	6.099307e-77	2.186367e-79	3.208860e-82	4.116079e-85	5.895545e-88	2.138317e-90	3.667068e-92	5.667131e-94	
R123	1.108008e-06	3.706552e-05	2.090981e-04	2.552111e-04	1.909204e-04	1.048259e-04	5.403565e-05	2.549668e-05	4.689319e-02	1.383626e-01	4.577959e-02	1.442804e-03	1.382658e-03	8.023572e-06	1.208407e-08	1.309805e-11	1.300637e-14	1.239179e-17	1.089220e-20	5.712680e-24	
R127	1.335494e-20	1.922569e-19	3.718859e-16	3.083785e-14	4.586728e-13	1.348875e-12	3.123298e-12	3.927153e-12	3.106272e-10	6.390866e-10	3.884062e-10	5.225452e-11	2.195002e-12	3.490081e-14	2.833148e-16	1.790534e-18	9.571314e-21	8.100572e-23	2.117620e-24	1.974835e-26	
R128	9.153094e-46	1.113826e-51	4.481239e-52	3.715972e-50	5.527024e-49	1.625399e-48	3.763586e-48	4.732234e-48	3.743069e-46	7.701017e-46	4.680309e-46	6.296689e-47	2.644985e-48	4.205561e-50	3.413953e-52	2.157600e-54	1.153347e-56	9.761218e-59	2.551740e-60	2.379683e-62	
R129	2.345715e-28	4.807853e-34	1.113181e-34	1.025971e-33	1.585776e-33	6.152758e-34	2.752123e-34	1.768149e-34	2.929189e-32	1.445693e-31	8.463853e-32	3.696718e-33	3.718891e-35	1.248305e-37	2.443971e-40	3.945716e-43	5.265965e-46	1.090844e-48	6.907770e-51	1.550800e-53	
R130	1.048843e-10	1.011448e-10	3.098237e-07	2.263637e-06	1.127404e-05	3.825115e-05	5.271461e-05	1.063497e-04	3.553538e-04	3.547180e-04	7.769207e-05	6.805147e-06	7.097605e-07	5.254085e-08	3.057287e-09	1.757567e-10	1.008702e-11	5.725036e-13	3.041757e-14	9.441459e-16	
R131	3.252186e-13	2.168984e-13	1.494218e-11	1.069457e-10	1.447664e-10	6.194224e-11	3.131823e-11	1.664821e-11	2.022782e-10	7.071078e-11	3.903978e-12	5.709459e-14	7.241507e-16	5.753453e-18	2.804004e-20	2.091632e-22	3.626980e-24	1.315628e-25	4.613192e-27	4.100289e-29	
R132	3.329976e-14	2.336575e-14	1.645615e-12	1.177816e-11	1.594344e-11	6.821834e-12	3.449145e-12	1.833503e-12	2.227734e-11	7.787532e-12	4.299537e-13	6.287952e-15	7.975230e-17	6.336404e-19	3.088111e-21	2.303560e-23	3.994472e-25	1.448930e-26	5.080610e-28	4.515738e-30	
R133	1.161596e-04	1.369817e-08	4.339137e-06	5.105438e-05	6.378638e-04	2.894500e-03	2.107240e-03	1.068857e-03	1.456214e-03	1.409001e-03	2.872541e-04	1.316087e-05	4.485929e-07	7.792414e-09	3.291081e-10	1.860847e-11	1.065439e-12	6.037301e-14	3.202766e-15	9.942905e-17	
R134	6.335976e-05	7.471730e-09	2.366802e-06	2.784784e-05	3.479257e-04	1.578818e-03	1.149404e-03	5.830128e-04	7.942987e-04	7.685460e-04	1.566841e-04	7.178658e-06	2.446870e-07	4.250408e-09	1.795135e-10	1.015007e-11	5.811485e-13	3.293073e-14	1.746964e-15	5.423403e-17	
R135	4.875231e-17	6.705781e-21	3.192365e-21	1.217060e-20	1.341238e-20	6.360155e-21	3.412475e-21	1.884319e-21	2.382882e-20	8.701834e-21	4.828249e-22	6.718118e-24	6.514719e-26	2.225590e-28	4.650213e-31	1.086431e-33	4.886409e-36	4.373734e-38	3.723121e-40	7.988265e-43	
R136	1.885470e-09	7.055375e-12	1.236854e-10	5.265165e-10	6.198198e-10	3.069900e-10	1.682053e-10	9.414613e-11	2.233326e-11	3.350062e-12	1.885990e-13	1.944581e-15	4.702464e-17	2.337493e-19	1.478091e-22	1.721351e-25	9.531132e-28	1.700864e-29	5.491413e-31	8.568981e-33	
R137	7.430583e-07	9.831931e-09	3.326404e-07	1.416017e-06	1.666947e-06	8.256210e-07	4.523725e-07	2.531972e-07	6.006322e-08	9.009678e-09	5.072194e-10	5.229769e-12	1.264684e-13	6.286470e-16	3.975187e-19	4.629413e-22	2.563309e-24	4.574315e-26	1.476864e-27	2.304547e-29	
R138	1.208589e-06	1.599170e-08	5.410416e-07	2.303160e-06	2.711300e-06	1.342878e-06	7.357867e-07	4.118268e-07	9.769318e-08	1.465430e-08	8.249955e-10	8.506251e-12	2.057016e-13	1.022498e-15	6.465665e-19	7.529768e-22	4.169238e-24	7.440151e-26	2.402129e-27	3.748360e-29	
R140	1.649494e-08	9.881618e-08	7.028596e-06	2.813113e-05	3.132501e-05	1.476443e-05	7.903970e-06	4.351856e-06	1.022807e-06	1.532888e-07	8.628792e-09	8.894367e-11	2.150820e-12	1.058164e-14	4.620766e-18	7.061402e-22	1.016257e-25	1.682735e-29	3.564801e-33	6.430388e-37	
R141	8.247472e-10	4.940809e-09	3.514298e-07	1.406557e-06	1.566250e-06	7.382217e-07	3.951985e-07	2.175928e-07	5.114034e-08	7.664439e-09	4.314396e-10	4.447184e-12	1.075410e-13	5.290819e-16	2.310383e-19	3.530701e-23	5.081286e-27	8.413676e-31	1.782401e-34	3.215194e-38	
R142	6.349174e-10	2.067904e-09	2.828747e-06	1.101485e-05	4.688793e-05	1.260050e-04	3.675794e-04	6.152019e-04	4.736823e-04	3.262492e-04	7.120419e-05	2.964926e-06	1.639944e-07	1.112885e-09	1.033730e-12	1.756200e-15	1.068632e-17	1.998975e-19	7.340270e-21	2.157197e-22	
R143	6.133925e-06	1.674896e-08	2.185319e-07	3.840734e-07	4.056287e-07	2.840024e-07	2.283878e-07	2.116823e-07	8.269173e-08	1.259999e-08	6.259336e-10	4.715340e-12	1.010611e-14	7.081514e-18	3.489524e-21	1.691361e-24	8.166631e-28	3.897789e-31	1.741366e-34	4.554012e-38	
R145	3.543302e-34	9.476353e-31	2.928489e-23	8.182371e-20	7.349729e-17	2.438120e-14	8.708782e-12	4.248799e-09	6.997970e-04	4.480143e-03	3.457632e-03	1.917760e-04	3.477027e-05	1.983130e-06	4.014718e-08	6.270509e-10	9.043557e-12	1.238941e-13	1.465704e-15	5.944898e-18	
R146	3.442068e-19	5.765779e-17	1.011805e-12	3.838087e-11	5.375539e-10	3.671791e-09	2.708427e-08	2.126983e-07	2.908906e-03	3.033092e-02	2.461802e-02	1.373453e-03	6.244888e-03	3.822830e-04	7.791158e-06	1.218428e-07	1.757892e-09	2.408700e-11	2.850616e-13	1.158004e-15	
R147	4.242970e-02	6.325789e-04	9.359098e-03	4.885778e-02	4.877365e-02	1.781657e-02	4.115114e-03	1.011447e-03	6.647311e-04	2.459707e-03	1.814521e-03	9.984299e-05	1.401551e-06	7.053450e-09	1.930488e-11	5.366029e-14	1.940906e-16	1.642618e-18	3.749358e-20	5.788868e-22	
R148	8.414260e-02	2.555975e-03	5.674165e-02	2.962114e-01	2.957013e-01	1.080170e-01	2.494881e-02	6.132129e-03	4.030083e-03	1.491253e-02	1.100095e-02	6.053207e-04	8.497223e-06	4.276314e-08	1.170402e-10	3.253277e-13	1.176718e-15	9.958743e-18	2.273133e-19	3.509632e-21	
R149	1.539413e-18	5.260663e-25	3.371445e-23	2.257521e-22	1.316557e-21	4.884025e-21	4.467825e-21	1.358494e-21	9.182876e-22	3.778809e-21	2.825514e-21	1.557398e-22	2.158329e-24	1.075783e-26	2.931178e-29	7.657465e-32	2.260971e-34	1.674332e-36	5.470709e-38	8.878618e-40	
R152	1.937225e-07	7.157319e-10	2.197270e-05	8.852728e-05	2.428677e-04	4.229882e-04	5.358767e-04	5.429131e-04	1.008177e-03	1.223599e-03	3.159225e-04	1.049368e-05	7.671541e-07	5.879044e-09	3.819886e-12	1.517757e-15	4.016228e-18	4.449181e-20	8.861674e-22	9.711887e-24	
R153	1.079741e-07	4.029967e-10	1.242661e-05	5.006640e-05	1.373533e-04	2.392200e-04	3.030639e-04	3.070433e-04	5.701722e-04	6.920036e-04	1.786693e-04	5.934678e-06	4.338623e-07	3.324880e-09	2.160328e-12	8.583643e-16	2.271369e-18	2.516224e-20	5.011699e-22	5.492535e-24	
R154	6.748381e-09	2.518729e-11	7.766633e-07	3.129150e-06	8.584579e-06	1.495125e-05	1.894149e-05	1.919021e-05	3.563576e-05	4.325023e-05	1.116683e-05	3.709173e-07	2.711639e-08	2.078050e-10	1.350205e-13	5.364777e-17	1.419606e-19	1.572640e-21	3.132312e-23	3.432835e-25	
R155	1.313360e-12	6.189187e-13	5.629153e-08	5.481529e-07	1.206923e-06	1.013472e-06	1.388327e-07	5.794235e-09	6.666118e-10	4.129525e-10	3.370092e-11	8.769205e-14	1.107683e-15	9.185060e-18	2.177687e-21	1.458928e-25	8.373751e-30	4.818971e-34	3.052257e-38	1.512848e-42	
R156	3.226832e-28	8.065381e-33	4.461278e-30	4.344281e-29	9.565236e-29	8.032080e-29	1.100292e-29	4.592110e-31	5.283105e-32	3.272776e-32	2.670902e-33	6.949867e-36	8.778734e-38	7.279445e-40	1.725884e-43	1.156246e-47	6.636457e-52	3.819184e-56	2.419008e-60	1.198979e-64	
R157	9.770427e-03	1.276656e-05	1.179301e-04	2.105411e-04	2.263515e-04	1.615546e-04	1.323981e-04	1.255228e-04	5.159740e-05	8.834178e-06	5.406650e-07	5.129373e-09	1.530228e-11	1.606016e-14	1.117007e-17	7.504357e-21	5.015762e-24	3.313576e-27	2.049046e-30	7.422835e-34	
R159	8.812846e-10	1.127675e-11	5.164088e-10	2.887837e-09	9.835274e-09	2.399106e-08	6.394035e-08	1.730269e-07	2.648800e-07	1.065828e-07	8.253685e-09	7.854693e-11	1.456583e-12	3.859190e-15	3.424152e-18	2.802340e-21	2.305233e-24	1.929913e-27	1.776250e-30	1.240747e-33	
R160	1.570256e-13	1.359045e-13	1.413391e-09	8.763305e-09	4.234925e-09	4.953748e-10	4.573921e-11	5.462286e-12	2.210160e-13	1.914075e-15	5.890690e-18	8.699094e-21	1.680631e-23	4.956504e-26	2.927680e-28	3.417090e-30	5.461890e-32	9.530461e-34	1.599576e-35	1.662755e-37	
R161	1.894689e-13	1.639839e-13	1.705414e-09	1.057390e-08	5.109910e-09	5.977249e-10	5.518946e-11	6.590857e-12	2.666804e-13	2.309545e-15	7.107774e-18	1.049643e-20	2.027869e-23	5.980575e-26	3.532572e-28	4.123100e-30	6.590380e-32	1.149957e-33	1.930067e-35	2.006299e-37	
R162	4.158258e+00	1.227847e-03	1.029924e+00	1.400961e+00	2.130364e+00	1.905683e+00	2.610223e+00	4.359202e+00	8.471106e-01	7.833508e-02	4.262174e-02	2.378529e-03	3.371060e-05	1.720479e-07	4.848292e-10	1.433474e-12	5.668632e-15	4.884184e-17	1.180559e-18	2.570542e-20	
R165	2.041468e-11	1.309379e-18	6.475613e-20	1.157337e-19	1.245784e-19	8.907596e-20	7.321590e-20	6.988062e-20	2.958040e-20	5.828231e-21	7.463598e-22	5.377689e-23	2.276303e-24	2.113575e-26	9.254822e-29	3.690021e-31	1.454311e-33	5.661297e-36	2.062729e-38	4.458871e-41	
R166	8.526034e-09	1.993282e-18	7.283136e-20	3.847337e-19	6.375187e-19	5.034342e-19	3.729340e-19	2.686237e-19	5.121758e-20	2.680503e-21	5.959652e-23	4.635054e-25	1.843586e-27	3.601524e-30	1.267451e-32	5.085033e-35	1.964371e-37	7.379562e-40	2.396224e-42	2.582445e-45	
R167	9.304540e-02	9.094508e-03	1.602581e+01	4.876072e+01	1.183761e+01	6.724234e-01	5.508504e-02	6.830565e-03	2.765293e-04	3.456503e-06	1.924071e-08	5.537772e-11	2.065770e-13	9.173560e-16	4.968760e-18	3.234423e-20	2.233221e-22	1.549359e-24	1.010330e-26	3.954507e-29	
R168	1.082347e-02	9.541064e-04	1.593266e+00	4.847728e+00	1.176880e+00	6.685147e-02	5.476484e-03	6.790860e-04	2.749219e-05	3.436411e-07	1.912887e-09	5.505582e-12	2.053762e-14	9.120236e-17	4.939878e-19	3.215622e-21	2.220239e-23	1.540353e-25	1.004457e-27	3.931520e-30	
R180	6.235205e+00	1.280927e+00	2.808578e+03	1.837126e+04	2.194612e+04	7.799016e+03	3.353243e+03	1.866825e+03	2.146839e+02	6.075063e+00	9.816914e-02	4.223357e-04	2.707831e-12	4.085641e-15	1.678373e-17	5.475491e-20	1.869078e-22	6.622006e-25	2.103703e-27	2.232100e-30	
R181	1.385601e-01	2.846504e-02	6.241285e+01	4.082503e+02	4.876916e+02	1.733115e+02	7.451650e+01	4.148501e+01	4.770753e+00	1.350014e-01	2.181536e-03	9.385239e-06	6.017403e-14	9.079201e-17	3.729718e-19	1.216776e-21	4.153507e-24	1.471557e-26	4.674895e-29	4.960222e-32	
R182	5.975404e-01	1.227555e-01	2.691554e+02	1.760579e+03	2.103170e+03	7.474057e+02	3.213524e+02	1.789041e+02	2.057387e+01	5.821935e-01	9.407876e-03	4.047384e-05	2.595005e-13	3.915406e-16	1.608441e-18	5.247345e-21	1.791200e-23	6.346089e-26	2.016048e-28	2.139096e-31	
R192	2.506037e-03	1.411266e-01	4.952060e+04	3.858113e+05	7.342756e+05	7.215581e+05	4.742613e+05	2.686144e+05	2.065606e+05	1.100875e+05	2.372010e+04	1.209126e+03	1.258288e-01	1.467069e-05	1.784213e-09	2.957788e-13	1.038335e-16	7.148565e-20	5.509175e-23	1.962767e-26	
R193	5.301986e-52	5.196864e-54	3.315902e-49	2.438452e-46	7.052313e-44	9.574275e-42	1.610314e-39	3.572264e-37	2.057418e-32	5.122508e-32	6.110215e-32	3.232782e-25	4.935510e-19	1.713515e-19	1.804662e-20	1.298022e-21	8.180361e-23	4.836315e-24	2.609568e-25	8.227176e-27	
R195	4.896447e-10	1.773447e-09	1.315076e-09	3.508352e-09	2.787595e-09	6.591801e-10	1.067371e-10	8.075622e-12	8.631249e-11	5.098524e-11	1.323552e-11	1.191093e-12	2.644603e-14	3.196199e-16	2.555219e-18	1.614212e-20	8.624657e-23	7.287313e-25	1.896714e-26	1.780631e-28	
R196	1.208567e-31	9.001207e-42	7.569504e-48	2.244475e-48	1.853229e-49	5.781796e-51	1.808548e-52	6.991616e-54	1.565100e-52	2.217795e-52	5.546045e-53	1.620312e-54	8.615878e-57	2.198262e-59	4.238531e-62	6.840126e-65	9.124492e-68	1.887013e-70	1.189740e-72	2.688806e-75	
R197	2.112892e-10	3.068012e-13	6.815158e-16	1.569289e-16	1.134788e-17	3.904270e-19	1.380446e-20	4.415564e-22	7.249429e-22	7.275970e-23	1.715864e-24	1.678562e-26	1.125318e-28	6.795907e-31	3.261806e-33	2.432113e-35	4.215373e-37	1.526530e-38	5.329369e-40	4.768462e-42	
R198	9.250882e-07	9.493811e-09	1.971549e-11	2.538656e-12	1.510134e-13	5.723306e-15	2.142618e-16	7.098561e-18	2.254371e-19	9.700470e-21	2.332397e-22	1.608180e-24	2.055546e-26	7.686857e-29	3.305754e-32	5.049710e-36	7.263929e-40	1.200785e-43	2.532717e-47	4.599156e-51	
R199	1.736268e-13	1.558692e-12	3.624776e-11	1.433237e-10	3.839812e-10	1.711656e-09	1.815281e-08	4.493493e-06	6.201986e-04	4.878301e-04	8.515379e-05	3.235080e-06	1.726101e-07	8.984984e-09	5.029496e-10	2.873544e-11	1.646118e-12	9.324312e-14	4.932131e-15	1.541115e-16	
R200	2.083522e-13	1.870431e-12	4.349731e-11	1.719884e-10	4.607774e-10	2.053988e-09	2.178337e-08	5.392192e-06	7.442383e-04	5.853961e-04	1.021846e-04	3.882096e-06	2.071321e-07	1.078198e-08	6.035395e-10	3.448253e-11	1.975342e-12	1.118917e-13	5.918557e-15	1.849337e-16	
R202	6.211514e-23	1.530069e-20	1.015847e-16	9.131494e-15	4.381689e-13	1.168775e-11	2.919462e-10	8.570536e-09	1.907436e-04	3.506067e-04	1.155786e-04	4.288049e-06	4.109390e-07	1.781530e-08	3.551874e-10	5.545290e-12	7.993799e-14	1.093317e-15	1.287786e-17	5.258131e-20	
R203	1.799602e-03	4.581020e-09	6.590385e-10	1.419725e-10	4.423031e-11	1.319361e-11	8.440174e-13	1.544220e-14	1.410478e-15	1.666453e-15	5.322379e-16	1.962343e-17	1.437464e-19	5.445983e-22	1.461351e-24	3.816070e-27	1.126208e-29	8.326202e-32	2.708637e-33	4.425294e-35	
R204	3.965458e-09	2.236256e-15	5.493054e-16	7.120086e-17	1.043483e-17	1.461335e-18	1.294660e-19	7.892554e-21	1.980432e-21	6.901014e-22	7.610698e-23	1.690981e-24	6.534274e-26	3.806222e-28	2.435557e-31	9.673180e-35	2.558455e-37	2.829573e-39	5.611236e-41	6.190646e-43	
R205	3.269159e-22	2.528537e-29	5.023639e-31	1.573819e-31	1.851144e-32	1.249909e-33	1.197368e-35	3.006965e-38	4.674565e-40	8.314171e-41	2.898216e-42	5.044478e-45	3.368026e-47	2.122826e-49	4.956652e-53	3.319295e-57	1.904252e-61	1.094058e-65	6.899361e-70	3.442491e-74	
R206	5.752254e-05	1.940730e-13	3.381671e-16	1.479891e-17	1.202168e-18	8.647047e-20	8.282548e-21	8.323189e-22	2.185541e-23	5.802641e-25	1.348561e-25	5.034019e-27	3.771175e-29	1.462960e-31	4.060058e-34	1.199920e-36	4.742782e-39	4.079702e-41	9.818068e-43	2.152052e-44	
R209	3.448980e-09	1.162914e-16	5.569926e-20	1.172140e-20	7.480076e-22	2.137439e-23	6.426705e-25	2.152898e-26	3.345455e-28	2.718048e-30	1.876080e-32	5.398850e-35	1.829653e-43	2.098360e-46	8.489243e-49	2.768359e-51	9.445378e-54	3.340896e-56	1.056719e-58	1.128700e-61	
R214	9.730571e-68	7.066334e-78	3.503414e-76	7.615891e-73	3.390203e-70	5.081434e-68	7.697309e-66	1.286746e-63	3.322184e-59	2.165463e-59	4.279897e-60	2.064180e-54	1.180783e-49	1.075676e-51	6.832059e-54	3.428594e-56	1.458387e-58	5.795209e-61	2.078821e-63	4.190671e-66	
R215	1.515412e-10	3.111542e-14	1.904715e-15	1.502099e-14	1.837016e-14	4.795940e-15	6.994114e-16	3.987625e-17	1.910575e-16	2.954621e-17	1.270887e-18	1.042572e-20	8.673371e-24	2.750530e-27	1.326090e-30	5.844988e-34	2.107809e-37	1.197047e-40	2.071283e-43	1.243357e-46	
R216	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R217	3.788818e-15	6.189823e-24	4.704686e-29	1.790786e-29	1.639619e-30	6.860577e-32	2.313163e-33	5.775011e-35	8.221668e-37	9.261774e-39	3.689884e-41	2.319204e-44	1.110705e-47	1.089872e-51	2.826570e-56	3.012546e-61	2.924860e-66	3.249773e-71	4.556889e-76	5.291079e-81	
R218	5.314627e-20	1.155383e-20	2.616127e-17	6.951666e-15	5.134243e-13	1.512001e-11	3.401510e-10	7.524848e-09	7.507438e-05	3.612676e-05	1.973308e-06	6.673773e-09	2.396382e-11	2.726008e-14	3.277585e-17	3.570252e-20	3.473714e-23	3.193312e-26	2.500533e-29	6.528371e-33	
R221	2.676873e-09	3.970974e-09	6.613427e-09	2.592857e-09	4.228044e-11	1.155260e-13	4.068261e-16	1.688135e-18	2.638071e-19	1.655538e-21	1.619643e-24	5.345004e-28	1.259191e-31	4.535778e-35	2.020645e-38	1.705611e-41	3.566184e-44	1.603027e-46	7.471704e-49	1.552500e-51	
R222	2.824723e-06	4.314325e-12	2.277869e-12	1.468119e-12	2.209595e-13	6.402938e-15	3.246673e-17	1.285500e-19	2.252556e-21	3.912711e-23	1.413484e-25	1.461338e-28	9.251832e-32	7.286319e-35	2.812955e-37	1.799775e-39	1.242510e-41	8.724961e-44	6.152565e-46	4.465226e-48	
R223	1.392837e-05	7.125068e-05	7.475742e-05	1.638988e-05	2.198549e-07	6.617331e-10	2.467346e-12	1.060443e-14	3.205562e-17	8.624561e-20	8.602704e-23	2.000973e-26	8.987514e-30	2.004699e-33	8.001998e-38	1.383754e-42	2.401239e-47	4.927160e-52	1.387479e-56	5.850966e-61	
R224	3.125737e-01	1.384989e-03	1.966678e-01	7.213595e-02	5.067763e-03	1.200537e-04	7.649139e-07	1.815524e-09	1.578414e-11	1.166039e-12	1.544948e-14	1.921575e-17	4.946351e-21	1.117770e-24	2.783929e-28	8.229709e-32	2.929936e-35	2.688773e-38	1.167794e-40	4.430648e-43	
R225	4.733375e-07	5.954943e-10	1.669586e-07	3.684725e-08	1.217739e-09	1.354359e-11	1.195059e-13	9.451105e-16	2.257287e-17	4.918190e-19	2.250117e-21	1.686528e-24	2.290117e-27	7.956877e-31	4.725789e-35	2.124760e-39	6.779374e-43	9.306803e-46	2.464033e-48	6.312967e-51	
R226	1.927619e-15	4.385256e-18	3.977065e-16	2.121408e-16	5.626761e-18	3.017254e-20	2.878794e-23	9.378704e-27	1.387770e-29	1.543337e-31	2.231828e-34	1.310450e-38	3.074577e-42	1.155879e-45	2.505036e-50	1.899047e-55	1.314274e-60	9.372799e-66	7.891259e-71	9.143654e-76	
R227	1.102661e-01	8.890994e-07	1.832827e-06	1.365667e-07	2.501665e-09	1.429049e-11	1.363304e-13	1.777257e-15	4.442026e-18	7.374174e-21	7.109624e-23	8.952927e-26	2.356853e-29	5.453512e-33	1.404765e-36	4.699894e-40	2.240992e-43	2.392783e-46	7.687928e-49	3.913322e-51	
R228	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R229	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R230	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R231	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R232	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
R244	2.819998e-19	1.636952e-23	3.029126e-25	3.287699e-25	3.012174e-26	4.669091e-28	7.634550e-30	1.719009e-31	1.040437e-30	2.086969e-31	6.285016e-33	9.259014e-36	2.973638e-45	1.537584e-49	2.086990e-53	1.910818e-57	1.520215e-61	1.992877e-65	8.172399e-69	1.162698e-72	
R245	1.833879e-14	5.812304e-17	8.331482e-18	9.042676e-18	8.284857e-19	1.284214e-20	2.099850e-22	4.728061e-24	2.861677e-23	5.740120e-24	1.728667e-25	2.546652e-28	8.178864e-38	4.229059e-42	5.740178e-46	5.255624e-50	4.181286e-54	5.481323e-58	2.247784e-61	3.197951e-65	
R246	2.524407e-08	7.070057e-09	4.178819e-09	3.522151e-09	2.826140e-10	4.831002e-12	8.928954e-14	1.663468e-15	7.384230e-16	1.049091e-17	2.979433e-20	1.469709e-23	5.951020e-33	7.283406e-37	2.460883e-40	1.041038e-43	1.076118e-46	2.470237e-49	5.609203e-52	3.159464e-55	
R247	8.005356e+01	3.768020e-03	1.001696e-02	1.387940e-02	1.027891e-02	1.863446e-03	4.959187e-05	8.815758e-07	4.388079e-08	1.725568e-09	1.809612e-11	2.796495e-14	3.043042e-23	8.142749e-27	2.384207e-29	7.645134e-32	2.609375e-34	9.357105e-37	3.214533e-39	6.324196e-42	
R248	2.987261e-10	3.717323e-13	7.135247e-15	3.203417e-15	2.092612e-16	3.964377e-18	7.775527e-20	1.504729e-21	6.952091e-22	1.031800e-23	2.944915e-26	1.382104e-29	4.278732e-39	2.251687e-43	3.261684e-47	4.321558e-51	1.158675e-54	6.563188e-58	3.617959e-61	4.919357e-65	
R250	4.168194e-05	9.966669e-05	5.949392e-05	2.804119e-05	1.850895e-06	3.485232e-08	6.820452e-10	1.316091e-11	1.130093e-13	6.883394e-16	1.993153e-18	6.929722e-22	5.349719e-31	4.054369e-35	1.227413e-39	1.063743e-44	9.126053e-50	9.562818e-55	1.311896e-59	1.499687e-64	
R251	4.168194e-05	9.966669e-05	5.949392e-05	2.804119e-05	1.850895e-06	3.485232e-08	6.820452e-10	1.316091e-11	1.130093e-13	6.883394e-16	1.993153e-18	6.929722e-22	5.349719e-31	4.054369e-35	1.227413e-39	1.063743e-44	9.126053e-50	9.562818e-55	1.311896e-59	1.499687e-64	
R252	2.965576e-04	2.248757e-08	2.881454e-10	1.771400e-10	1.048213e-11	1.529722e-13	1.291586e-15	1.112573e-17	2.671409e-19	4.017440e-20	1.524496e-21	2.829385e-24	1.267972e-33	9.829823e-38	1.865166e-41	2.940172e-45	6.339537e-49	3.395317e-52	5.018740e-55	4.910557e-58	
R254	2.003204e-08	8.910131e-09	1.064521e-05	1.220726e-05	1.593225e-06	5.344829e-08	2.676498e-10	3.914847e-13	1.645511e-15	4.142853e-17	1.739160e-19	1.526399e-23	6.155308e-33	7.862481e-37	1.292348e-41	4.910062e-47	1.679990e-52	6.118312e-58	2.509530e-63	7.882537e-69	
